ID-datalake,nct_id,brief_title,phase,phase_int,phase_numeric,trial_type,recruitment_status,start_date,completion_date,primary_completion_date,start_year,trial_duration_days,enrollment,enrollment_type,flag_date_inconsistency,flag_missing_enrollment_type,flag_estimated_enrollment_on_completed,indications,primary_indication,broad_category,interventions_drugs_clean,intervention_categories,has_drug,main_technologies,primary_technology,target_abbreviations,primary_target,drugs_datalake
17766,NCT01198392,Trial of S-1 Plus Cisplatin in Gastric Cancer,PHASE3,3.0,3.0,standard,UNKNOWN,2008-09-30,2011-12-31,2011-12-31,2008.0,1187.0,270.0,ESTIMATED,False,False,False,['Gastric Cancer'],Gastric Cancer,Gastric Cancer,"['Gimeracil/oteracil/tegafur', 'Cisplatin', 'Fluorouracil']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TYMS'], ['DNA'], ['TYMS']]",TYMS,"['B2855', 'B49', 'B493']"
13367,NCT00750841,Study of the Effect of Rifampicin on the Pharmacokinetics (PK) of Multiple Doses of Cediranib in Patients With Solid Tumours,PHASE1,1.0,1.0,standard,ACTIVE_NOT_RECRUITING,2008-09-09,2025-12-31,2009-07-30,2008.0,6322.0,64.0,ACTUAL,False,False,False,['Solid Tumors'],Solid Tumors,Unspecified,"['Cediranib', 'Rifampicin']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['VEGFR1', 'VEGFR2', 'VEGFR3'], ['RNAP']]",VEGFR1,"['B1693', 'B3413']"
13213,NCT00733850,Safety and Exploratory Efficacy of Kanglaite Injection in Pancreatic Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2008-08-31,2014-06-30,2014-06-30,2008.0,2129.0,85.0,ACTUAL,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,"['Kanglaite', 'Gemcitabine']","['drug', 'drug']",True,"[['Herbal/Traditional Chinese Medicine'], ['Small Molecule']]",Herbal/Traditional Chinese Medicine,"[['FasR', 'Bcl-2'], ['DNA', 'RNR']]",FasR,"['B4083', 'B2079']"
13472,NCT00764517,"Vorinostat, Cladribine, and Rituximab in Treating Patients With Mantle Cell Lymphoma, Relapsed Chronic Lymphocytic Leukemia, or Relapsed B Cell Non-Hodgkin's Lymphoma",PHASE2,2.0,2.0,standard,COMPLETED,2008-08-31,2017-03-31,2015-01-31,2008.0,3134.0,57.0,ACTUAL,False,False,False,"['B-Cell Non-Hodgkin Lymphoma', 'Chronic Lymphocytic Leukemia', 'Non-Hodgkin Lymphoma', 'B-Cell Non-Hodgkin Lymphoma']",B-Cell Non-Hodgkin Lymphoma,Lymphoma,"['Cladribine', 'Laboratory Biomarker Analysis', 'Rituximab', 'Vorinostat']","['drug', 'diagnostic', 'drug', 'drug']",True,"[['Small Molecule'], ['Antibody'], ['Small Molecule']]",Small Molecule,"[['RNR'], ['CD20'], ['HDAC']]",RNR,"['B365', 'B163', 'B2107']"
13700,NCT00786812,"Study of Treatment With Nilotinib in Adult Patients With Imatinib - Resistant or - Intolerant Chronic Myeloid Leukemia in Blast Crisis, Accelerated Phase or Chronic Phase",PHASE4,4.0,4.0,standard,COMPLETED,2008-08-31,2012-01-31,2012-01-31,2008.0,1248.0,89.0,ACTUAL,False,False,False,['Chronic Myeloid Leukemia'],Chronic Myeloid Leukemia,Leukemia,['Nilotinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['BCR-ABL1', 'PDGFRÎ²', 'c-Kit']]",BCR-ABL1,['B861']
12505,NCT00669565,Safety and Efficacy Study of Bavituximab Plus Paclitaxel and Carboplatin to Treat Breast Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2008-07-31,2010-08-31,2010-07-31,2008.0,761.0,46.0,ACTUAL,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,"['Bavituximab', 'Carboplatin', 'Paclitaxel']","['drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['Phosphatidylserine'], ['DNA'], ['TUBB1']]",Phosphatidylserine,"['B404', 'B274', 'B1250']"
13263,NCT00738764,A Trial of PDL192 in Subjects With Advanced Solid Tumors,PHASE1,1.0,1.0,standard,COMPLETED,2008-07-31,2011-10-31,2011-10-31,2008.0,1187.0,30.0,ACTUAL,False,False,False,['Cancer'],Cancer,Unspecified,['Enavatuzumab'],['drug'],True,[['Antibody']],Antibody,[['TWEAKR']],TWEAKR,['B419']
14937,NCT00906360,"Sunitinib, Cetuximab, and Radiation Therapy in Treating Patients With Locally Advanced or Recurrent Squamous Cell Carcinoma of the Head and Neck",PHASE1,1.0,1.0,standard,TERMINATED,2008-07-31,,2012-09-30,2008.0,,36.0,ACTUAL,False,False,False,"['Head and Neck Squamous Cell Carcinoma', 'Carcinoma of Unknown Primary', 'Salivary Gland Cancer', 'Hypopharyngeal Cancer', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Epithelial Neoplasm', 'Oropharyngeal Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Salivary Gland Cancer', 'Salivary Gland Cancer', 'Hypopharyngeal Cancer', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Nasopharyngeal Cancer', 'Oropharyngeal Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Salivary Gland Cancer', 'Hypopharyngeal Cancer', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Oropharyngeal Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer', 'Lip and Oral Cavity Cancer', 'Epithelial Neoplasm']",Head and Neck Squamous Cell Carcinoma,Head & Neck Cancer,"['Sunitinib', '3-Dimensional Conformal Radiation Therapy', 'Cetuximab']","['drug', 'radiation', 'drug']",True,"[[], ['Antibody']]",Antibody,"[[], ['EGFR']]",EGFR,"['B9127', 'B164']"
13084,NCT00722293,"A Phase I, Open-label, Study of Pazopanib in Combination With Epirubicin or Doxorubicin for Advanced Solid Tumors",PHASE1,1.0,1.0,standard,COMPLETED,2008-07-08,2014-02-25,2012-06-11,2008.0,2058.0,111.0,ACTUAL,False,False,False,['Breast Neoplasm'],Breast Neoplasm,Breast Cancer,"['Doxorubicin', 'Pazopanib', 'Epirubicin']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TOP2'], ['PDGFRÎ±', 'PDGFRÎ²', 'c-Kit', 'VEGFR1', 'VEGFR2', 'VEGFR3'], ['DNA', 'TOP2']]",TOP2,"['B1914', 'B1649', 'B1236']"
57938,NCT00642967,A Study of Subcutaneous Mircera for the Maintenance Treatment of Anemia in Participants With Chronic Kidney Disease Not on Dialysis,PHASE3,3.0,3.0,standard,COMPLETED,2008-06-30,2010-08-31,2010-08-31,2008.0,792.0,127.0,ACTUAL,False,False,False,['Anemia'],Anemia,Non-Cancer,['Methoxy Polyethylene Glycol-Epoetin beta'],['drug'],True,[],Unknown,[],Unknown,[]
12687,NCT00684996,Bevacizumab With or Without MEDI-522 in Treating Patients With Unresectable or Metastatic Kidney Cancer,PHASE1/PHASE2,1.5,2.0,standard,TERMINATED,2008-06-30,2010-10-31,2010-10-31,2008.0,853.0,5.0,ACTUAL,False,False,False,"['Renal Cell Carcinoma', 'Renal Cell Carcinoma', 'Renal Cell Carcinoma', 'Renal Cell Carcinoma']",Renal Cell Carcinoma,Kidney Cancer,"['Etaracizumab', 'Bevacizumab']","['drug', 'drug']",True,"[['Antibody'], ['Antibody']]",Antibody,"[['Î±vÎ²3'], ['VEGF-A']]",αvβ3,"['B1826', 'B167']"
12748,NCT00691054,Abraxane Therapy in Patients With Pancreatic Cancer Who Failed First-Line Gemcitabine Therapy,PHASE2,2.0,2.0,standard,COMPLETED,2008-06-30,2012-12-31,2012-12-31,2008.0,1645.0,20.0,ACTUAL,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,['Nab-paclitaxel'],['drug'],True,[['Small Molecule']],Small Molecule,[['TUBB1']],TUBB1,['B7744']
12816,NCT00698009,Haploidentical Natural Killer (NK) Cells in Patients With Relapsed or Refractory Neuroblastoma,PHASE2,2.0,2.0,standard,TERMINATED,2008-06-30,2012-06-30,2012-06-30,2008.0,1461.0,1.0,ACTUAL,False,False,False,['Kidney Wilms Tumor'],Kidney Wilms Tumor,Kidney Cancer,"['Fludarabine', 'Cyclophosphamide', 'Natural killer cell therapy', 'Mesna', 'Interleukin-2']","['drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], []]",Small Molecule,"[['DNA polymerase III', 'RNR', 'RNA polymerase II'], ['DNA'], [], [], []]",DNA polymerase III,"['B346', 'B2818', 'B3147', 'B2825', 'B2881']"
12858,NCT00702494,Phase I Study on Monoclonal Antibody TB-403 Directed Against PlGF in Patients With Solid Tumours,PHASE1,1.0,1.0,standard,COMPLETED,2008-06-30,2009-09-30,2009-09-30,2008.0,457.0,21.0,ESTIMATED,False,False,True,['Solid Tumors'],Solid Tumors,Unspecified,['THR 317'],['drug'],True,[['Antibody']],Antibody,[['PIGF']],PIGF,['B2229']
13002,NCT00715793,Combination of Decitabine and Temozolomide in the Treatment of Patients With Metastatic Melanoma,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2008-06-30,2015-08-31,2015-05-31,2008.0,2618.0,39.0,ACTUAL,False,False,False,['Malignant Melanoma'],Malignant Melanoma,Skin Cancer,"['Decitabine', 'Temozolomide', 'Biopsy']","['drug', 'drug', 'surgery']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNMT1', 'DNMT3A', 'DNMT3B'], ['DNA']]",DNMT1,"['B113', 'B2056']"
23991,NCT01922492,Effect of Islet Autotransplantation Compared to Oral Antidiabetic Drug.,,,,non_standard,UNKNOWN,2008-05-31,2017-12-31,2017-12-31,2008.0,3501.0,28.0,ACTUAL,False,False,False,['Digestive System Neoplasm'],Digestive System Neoplasm,Unspecified,"['Autologous Islet Cell Transplantation', 'Metformin', 'Vildagliptin']","['transplant', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['PRKAB1'], ['DPP-4']]",PRKAB1,"['B298', 'B297']"
12456,NCT00666081,Study to Investigate AKT Inhibitor GSK690693 in Subjects With Relapsed or Refractory Hematologic Malignancies,PHASE1,1.0,1.0,standard,WITHDRAWN,2008-04-30,2009-12-31,2009-12-31,2008.0,610.0,0.0,ACTUAL,False,False,False,['Cancer'],Cancer,Unspecified,['GSK 690693'],['drug'],True,[['Small Molecule']],Small Molecule,[['AKT']],AKT,['B2664']
12609,NCT00677144,Oxaliplatin and S-1 (OS) Versus Oxaliplatin and Capecitabine (XELOX) for Advanced Colorectal Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2008-04-30,2012-04-30,2012-04-30,2008.0,1461.0,88.0,ACTUAL,False,False,False,['Digestive System Neoplasm'],Digestive System Neoplasm,Unspecified,"['Oxaliplatin', 'Gimeracil/oteracil/tegafur', 'Capecitabine']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNA'], ['TYMS'], ['TYMS']]",DNA,"['B1229', 'B2855', 'B474']"
12063,NCT00629057,A Safety Trial of MVA-BNÂ®-PRO in Men With Androgen-Insensitive Prostate Cancer,PHASE1,1.0,1.0,standard,COMPLETED,2008-03-31,2011-09-30,2010-12-31,2008.0,1278.0,24.0,ACTUAL,False,False,False,['Androgen-insensitive Prostate Cancer'],Androgen-insensitive Prostate Cancer,Other Cancer,['MVA-BN-PRO'],['drug'],True,[[]],Unknown,[[]],Unknown,['B6315']
12145,NCT00634894,"Femara (Letrozole) Versus Placebo for Patients With Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",PHASE2,2.0,2.0,standard,WITHDRAWN,2008-03-31,2008-09-30,2008-09-30,2008.0,183.0,0.0,ACTUAL,False,False,False,"['Ovarian Cancer', 'Fallopian Tube Cancer', 'Peritoneal and Retroperitoneal Neoplasm']",Ovarian Cancer,Gynecologic Cancer,"['Letrozole', 'Placebo']","['drug', 'placebo']",True,[['Small Molecule']],Small Molecule,"[['aromatase', 'ER']]",aromatase,['B302']
20011,NCT01442909,Pemetrexed Followed by Docetaxel or in Reverse Sequence,PHASE4,4.0,4.0,standard,COMPLETED,2008-03-31,2009-09-30,2009-09-30,2008.0,548.0,44.0,ACTUAL,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['Docetaxel', 'Pemetrexed']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TUBB1'], ['DHFR', 'GART', 'TYMS']]",TUBB1,"['B2814', 'B814']"
11909,NCT00615589,Stem Cell Transplantation To Treat High Risk Multiple Myeloma With Reduced Toxicity Myeloablative Conditioning Regimen,PHASE2,2.0,2.0,standard,TERMINATED,2008-02-29,2013-01-31,2012-12-31,2008.0,1798.0,22.0,ACTUAL,False,False,False,"['Multiple Myeloma', 'Plasma Cell Leukemia']",Multiple Myeloma,Multiple Myeloma,"['Fludarabine', 'Busulfan', 'Hematopoietic Cell Transplantation']","['drug', 'drug', 'transplant']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNA polymerase III', 'RNR', 'RNA polymerase II'], ['DNA']]",DNA polymerase III,"['B346', 'B2060']"
12011,NCT00624182,Gemcitabine With Peptide Vaccine Therapy in Treating Patients With Bile Duct Cancer,PHASE1,1.0,1.0,standard,SUSPENDED,2008-02-29,2016-12-31,2016-04-30,2008.0,3228.0,9.0,ESTIMATED,False,False,False,['Bile Duct Cancer'],Bile Duct Cancer,Liver Cancer,"['URLC10 peptide vaccine', 'Gemcitabine']","['drug', 'drug']",True,"[['Subunit Vaccine'], ['Small Molecule']]",Subunit Vaccine,"[[], ['DNA', 'RNR']]",DNA,"['B3327', 'B2079']"
11729,NCT00602030,Study to Evaluate Erlotinib With or Without SNDX-275 (Entinostat) in the Treatment of Patients With Advanced NSCLC,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2008-01-08,2012-02-01,2010-02-04,2008.0,1485.0,141.0,ACTUAL,False,False,False,"['Non-Small Cell Lung Cancer', 'Non-Small Cell Lung Cancer']",Non-Small Cell Lung Cancer,Lung Cancer,"['Entinostat', 'Erlotinib']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['HDACs'], ['EGFR L858R', 'EGFR-Ex19del', 'EGFR']]",HDACs,"['B882', 'B1928']"
58005,NCT00761085,Methadone in Pediatric and Adult Sickle Cell Patients,,,,non_standard,COMPLETED,2008-01-01,2010-11-07,2010-11-07,2008.0,1041.0,47.0,ACTUAL,False,False,False,['Sickle Cell Disease'],Sickle Cell Disease,Non-Cancer,"['Morphine', 'Methadone']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['Î´ opioid receptor', 'Îº opioid receptor', 'Î¼ opioid receptor'], ['NMDA receptor', 'Î¼ opioid receptor']]",δ opioid receptor,"['B2007', 'B1990']"
8399,NCT00357760,Ziv-Aflibercept in Treating Patients With Metastatic or Unresectable Kidney Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2007-12-31,2015-10-31,2015-10-31,2007.0,2861.0,94.0,ACTUAL,False,False,False,['Renal Cell Carcinoma'],Renal Cell Carcinoma,Kidney Cancer,['Aflibercept'],['drug'],True,[['Small Molecule']],Small Molecule,"[['PGF', 'VEGF-A']]",PGF,['B401']
11403,NCT00573755,"Sorafenib and Letrozole, Anastrozole, or Exemestane in Treating Postmenopausal Women With Estrogen Receptor-Positive and/or Progesterone Receptor-Positive Metastatic Breast Cancer",PHASE2,2.0,2.0,standard,TERMINATED,2007-12-31,2013-04-30,2013-04-30,2007.0,1947.0,4.0,ACTUAL,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,"['Anastrozole', 'Exemestane', 'Letrozole', 'Sorafenib', 'Placebo']","['drug', 'drug', 'drug', 'drug', 'placebo']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], []]",Small Molecule,"[['aromatase'], ['aromatase'], ['aromatase', 'ER'], []]",aromatase,"['B289', 'B86', 'B302', 'B8463']"
11550,NCT00585845,Study of Safety and Tolerability of Intravenous CRS-207 in Adults With Selected Advanced Solid Tumors Who Have Failed or Who Are Not Candidates for Standard Treatment,PHASE1,1.0,1.0,standard,TERMINATED,2007-12-31,2009-02-28,2009-02-28,2007.0,425.0,17.0,ACTUAL,False,False,False,"['Malignant Epithelial Mesothelioma', 'Pancreatic Cancer', 'Non-Small Cell Lung Cancer', 'Adenocarcinoma of the Ovaries']",Malignant Epithelial Mesothelioma,Other Cancer,['CRS 207'],['drug'],True,[['Oncolytic Bacteria']],Oncolytic Bacteria,[['MSLN']],MSLN,['B3496']
11892,NCT00613743,Effect of Topical Morphine (Mouthwash) on Oral Pain Due to Chemo- and/or Radiotherapy Induced Mucositis,,,,non_standard,COMPLETED,2007-12-31,2008-12-31,2008-01-31,2007.0,366.0,30.0,ESTIMATED,False,False,True,"['Cancer', 'Mucositis']",Mucositis,Other Cancer,"['Morphine', 'Quinine Hydrochloride']","['drug', 'drug']",True,[['Small Molecule']],Small Molecule,"[['Î´ opioid receptor', 'Îº opioid receptor', 'Î¼ opioid receptor']]",δ opioid receptor,['B2007']
9927,NCT00467051,Combination Chemotherapy in Treating Young Patients With Recurrent or Resistant Malignant Germ Cell Tumors,PHASE2,2.0,2.0,standard,COMPLETED,2007-11-05,2018-06-30,2012-03-01,2007.0,3890.0,20.0,ACTUAL,False,False,False,"['Ovarian Germ Cell Tumor', 'Testicular Germ Cell Cancer', 'Ovarian Cancer', 'Ovarian Germ Cell Tumor', 'Ovarian Germ Cell Tumor', 'Germ Cell Tumor', 'Testicular Germ Cell Cancer', 'Ovarian Germ Cell Tumor', 'Testicular Non-Seminomatous Germ Cell Tumor', 'Testicular Non-Seminomatous Germ Cell Tumor', 'Testicular Germ Cell Cancer', 'Testicular Germ Cell Cancer', 'Testicular Non-Seminomatous Germ Cell Tumor', 'Testicular Non-Seminomatous Germ Cell Tumor', 'Germ Cell Tumor', 'Germ Cell Tumor']",Ovarian Germ Cell Tumor,Other Cancer,"['Carboplatin', 'Filgrastim', 'Ifosfamide', 'Laboratory Biomarker Analysis', 'Paclitaxel']","['drug', 'drug', 'drug', 'diagnostic', 'drug']",True,"[['Small Molecule'], ['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNA'], ['CSF-3R'], ['DNA'], ['TUBB1']]",DNA,"['B274', 'B157', 'B8', 'B1250']"
9427,NCT00431704,"VinCaT: Vinorelbine, Carboplatin and Trastuzumab in Advanced Her-2 Positive Breast Cancer",PHASE2,2.0,2.0,standard,UNKNOWN,2007-10-31,2023-12-31,2023-12-31,2007.0,5905.0,39.0,ESTIMATED,False,False,False,['Brain Metastasis'],Brain Metastasis,Brain Cancer,"['Vinorelbine', 'Carboplatin', 'Trastuzumab']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Antibody']]",Small Molecule,"[['TUBB1'], ['DNA'], ['HER2']]",TUBB1,"['B1929', 'B274', 'B168']"
9984,NCT00471445,Topical Amitriptyline and Ketamine Cream in Treating Peripheral Neuropathy Caused by Chemotherapy in Cancer Patients,PHASE3,3.0,3.0,standard,COMPLETED,2007-10-31,2013-11-30,2013-09-30,2007.0,2222.0,462.0,ACTUAL,False,False,False,"['Neurotoxicity', 'Connective and Soft Tissue Neoplasm', 'Peripheral Neuropathy', 'Solid Tumors']",Neurotoxicity,Other Cancer,"['Ketamine', 'Amitriptyline', 'Placebo']","['drug', 'drug', 'placebo']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['NMDA receptor'], ['NET', 'SERT']]",NMDA receptor,"['B2027', 'B1978']"
10385,NCT00502307,"A Study of Tivozanib (AV-951), an Oral VEGF Receptor Tyrosine Kinase Inhibitor, in the Treatment of Renal Cell Carcinoma",PHASE2,2.0,2.0,standard,COMPLETED,2007-10-31,2010-08-31,2010-08-31,2007.0,1035.0,272.0,ACTUAL,False,False,False,['Non-Clear Cell Renal Cell Carcinoma'],Non-Clear Cell Renal Cell Carcinoma,Kidney Cancer,"['Tivozanib', 'Placebo']","['drug', 'placebo']",True,[['Small Molecule']],Small Molecule,"[['PDGFRÎ²', 'c-Kit', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",PDGFRβ,['B260']
11196,NCT00557609,Phase 2 Study in Patients With MiT Tumors,PHASE2,2.0,2.0,standard,COMPLETED,2007-10-31,2011-02-28,2010-12-31,2007.0,1216.0,47.0,ACTUAL,False,False,False,"['Renal Cell Carcinoma', 'Alveolar Soft Part Sarcoma', 'Clear Cell Sarcoma']",Renal Cell Carcinoma,Kidney Cancer,['Tivantinib'],['drug'],True,[['Small Molecule']],Small Molecule,[['c-Met']],c-Met,['B577']
10781,NCT00526799,Sorafenib + Topotecan for Platinum-Resistant Recurrent Ovarian Cancer,PHASE1/PHASE2,1.5,2.0,standard,TERMINATED,2007-09-30,2010-08-31,2010-01-31,2007.0,1066.0,30.0,ACTUAL,False,False,False,['Ovarian Cancer'],Ovarian Cancer,Gynecologic Cancer,"['Sorafenib', 'Topotecan']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['CRAF', 'PDGFRÎ²', 'BRAF', 'c-Kit', 'FLT3', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3'], ['TOP1']]",CRAF,"['B270', 'B2067']"
10792,NCT00527930,Phase II Trial of Oxaliplatin in Combination With S-1(SOX) in Patients With Recurrent or Metastatic Breast Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2007-09-30,2013-10-31,2013-10-31,2007.0,2223.0,87.0,ACTUAL,False,False,False,['Breast Neoplasm'],Breast Neoplasm,Breast Cancer,"['Gimeracil/oteracil/tegafur', 'Oxaliplatin']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TYMS'], ['DNA']]",TYMS,"['B2855', 'B1229']"
10835,NCT00531401,Study of Salirasib to Treat Non-Small Cell Lung Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2007-09-30,2009-11-30,2009-11-30,2007.0,792.0,71.0,ESTIMATED,False,False,True,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,['Salirasib'],['drug'],True,[['Small Molecule']],Small Molecule,[['Ras']],Ras,['B823']
15431,NCT00954135,Letrozole Plus Oral Cyclophosphamide Plus/Minus Sorafenib as Primary Systemic Treatment in Breast Cancer Patients,PHASE2,2.0,2.0,standard,UNKNOWN,2007-09-30,2010-12-31,2010-06-30,2007.0,1188.0,190.0,ESTIMATED,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,"['Letrozole', 'Cyclophosphamide', 'Sorafenib']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['aromatase', 'ER'], ['DNA'], ['CRAF', 'PDGFRÎ²', 'BRAF', 'c-Kit', 'FLT3', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",aromatase,"['B302', 'B2818', 'B270']"
9627,NCT00446069,A Efficacy and Safety Trial of Controlled Release (CR) Morphine in Cancer Patients,PHASE2,2.0,2.0,standard,COMPLETED,2007-08-31,2008-08-31,2008-06-30,2007.0,366.0,36.0,ACTUAL,False,False,False,"['Connective and Soft Tissue Neoplasm', 'Cancer']",Connective and Soft Tissue Neoplasm,Sarcoma,['Morphine'],['drug'],True,[[]],Unknown,[[]],Unknown,['B9224']
9980,NCT00471276,Efficacy And Safety Of Sunitinib In Women With Advanced Breast Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2007-08-31,2010-06-30,2010-06-30,2007.0,1034.0,83.0,ACTUAL,False,False,False,['Breast Neoplasm'],Breast Neoplasm,Breast Cancer,['Sunitinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['PDGFRÎ²', 'RTK', 'VEGFR']]",PDGFRβ,['B1915']
14327,NCT00849186,Sunitinib and Surgery in Treating Patients With Localized or Metastatic Kidney Cancer,,,,non_standard,COMPLETED,2007-08-31,2010-04-30,2009-07-31,2007.0,973.0,20.0,ACTUAL,False,False,False,['Kidney Cancer'],Kidney Cancer,Kidney Cancer,"['Sunitinib', 'Neoadjuvant Therapy', 'Therapeutic Conventional Surgery']","['drug', 'supportive', 'surgery']",True,[[]],Unknown,[[]],Unknown,['B9127']
18490,NCT01268163,The Pharmacokinetics and Safety Characteristics of Docetaxel in Patients With Cancer,PHASE1,1.0,1.0,standard,COMPLETED,2007-08-31,2008-12-31,2008-12-31,2007.0,488.0,32.0,ACTUAL,False,False,False,['Cancer'],Cancer,Unspecified,['Docetaxel'],['drug'],True,[['Small Molecule']],Small Molecule,[['TUBB1']],TUBB1,['B2814']
22269,NCT01706627,Melatonin In Reduction of Chemotherapy-Induced Toxicity (MIRCIT) Trial,PHASE2/PHASE3,2.5,3.0,standard,COMPLETED,2007-08-31,2012-06-30,2011-12-31,2007.0,1765.0,175.0,ACTUAL,False,False,False,['Advanced Stage Cancer'],Advanced Stage Cancer,Other Cancer,['Melatonin'],['drug'],True,[['Small Molecule']],Small Molecule,[['Melatonin receptor']],Melatonin receptor,['B1469']
11303,NCT00565656,"A Trial of Bevacizumab in Myelodysplastic Syndromes (Int-1, Int-2 and High Risk According to International Prognostic Scoring System (IPSS)) With Excess of Marrow Blasts",PHASE2,2.0,2.0,standard,TERMINATED,2007-07-31,2010-07-31,2009-07-31,2007.0,1096.0,40.0,ESTIMATED,False,False,False,['Myelodysplastic Syndrome'],Myelodysplastic Syndrome,Myelodysplastic Syndrome,['Bevacizumab'],['drug'],True,[['Antibody']],Antibody,[['VEGF-A']],VEGF-A,['B167']
8568,NCT00372905,Phase I/II Trial of VELCADE Plus Zevalin in Patients With Relapsed or Refractory Follicular Lymphoma,PHASE1/PHASE2,1.5,2.0,standard,TERMINATED,2007-07-24,2013-07-08,2010-06-22,2007.0,2176.0,18.0,ACTUAL,False,False,False,['Hematology'],Hematology,Blood Cancer (unspecified),"['Rituximab', 'Bortezomib', 'Indium In-111 Ibritumomab Tiuxetan', 'Yttrium Y-90 Ibritumomab Tiuxetan', 'Ibritumomab tiuxetan']","['drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Antibody Drug Conjugate (ADC)']]",Antibody,"[['CD20'], ['Proteasome'], ['CD20']]",CD20,"['B163', 'B958', 'B175']"
9385,NCT00429182,Purged Circulating Tumor Cells (CTCs) From Metastatic Breast Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2007-06-30,2012-02-29,2012-02-29,2007.0,1705.0,32.0,ACTUAL,False,False,False,"['Breast Cancer', 'Breast Cancer', 'Breast Cancer']",Breast Cancer,Breast Cancer,"['Carboplatin', 'Cyclophosphamide', 'Thiotepa', 'Hematopoietic Cell Transplantation']","['drug', 'drug', 'drug', 'transplant']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['DNA'], ['DNA'], ['DNA']]",DNA,"['B274', 'B2818', 'B1998']"
